ID;X1;Y1;X2;Y2;length;length_unit;zone;speed;CAR;LDV;HDV;BUS;VEHICLETYPE;roadtype;pollutant;emissionfactor;emission_factor_unit;emission;emission_unit;fleet
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;LDV;U;NOX;8.626055611834648E-4;kg/vkm;26.131214913771775;kg;default
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;HDV;U;NOX;0.002133317120772807;kg/vkm;282.550109271949;kg;default
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;BUS;U;NOX;0.00377974137509014;kg/vkm;0.0;kg;default
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;CAR;U;NO2;1.1946856774315212E-4;kg/vkm;44.3506342948532;kg;default
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;LDV;U;NO2;3.4015483108394093E-4;kg/vkm;10.304430431467733;kg;default
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;HDV;U;NO2;2.680043263813635E-4;kg/vkm;35.49620024470513;kg;default
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;BUS;U;NO2;4.5892204202847413E-4;kg/vkm;0.0;kg;default
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;CAR;U;PM25;2.0917402514392446E-5;kg/vkm;7.765222994122967;kg;default
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;LDV;U;PM25;5.74877984127047E-5;kg/vkm;1.74149818044411;kg;default
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;HDV;U;PM25;9.076142207800622E-5;kg/vkm;12.02102091438155;kg;default
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;BUS;U;PM25;1.146074173463002E-4;kg/vkm;0.0;kg;default
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;CAR;U;PM10;3.4543686848683267E-5;kg/vkm;12.823744785453805;kg;default
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;LDV;U;PM10;7.603530441270467E-5;kg/vkm;2.3033643301771605;kg;default
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;HDV;U;PM10;1.6845242395012214E-4;kg/vkm;22.310912114645976;kg;default
1309;4957605.48;2938993.28;4957559.04;2938853.50;147.29720594627082;m;default;50;2520296.691953212;205661.42431698873;899177.7502824666;0.0;BUS;U;PM10;1.7647785670882373E-4;kg/vkm;0.0;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;CAR;U;NOX;3.701876739227052E-4;kg/vkm;23.685612783544293;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;LDV;U;NOX;8.626055611834648E-4;kg/vkm;1.9288986693570094;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;HDV;U;NOX;0.002133317120772807;kg/vkm;11.329642143835539;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;BUS;U;NOX;0.00377974137509014;kg/vkm;0.0;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;CAR;U;NO2;1.1946856774315212E-4;kg/vkm;7.6439234331712695;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;LDV;U;NO2;3.4015483108394093E-4;kg/vkm;0.7606306179535782;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;HDV;U;NO2;2.680043263813635E-4;kg/vkm;1.4233200874516954;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;BUS;U;NO2;4.5892204202847413E-4;kg/vkm;0.0;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;CAR;U;PM25;2.0917402514392446E-5;kg/vkm;1.3383522231939113;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;LDV;U;PM25;5.74877984127047E-5;kg/vkm;0.12855022370873126;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;HDV;U;PM25;9.076142207800622E-5;kg/vkm;0.4820166784378117;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;BUS;U;PM25;1.146074173463002E-4;kg/vkm;0.0;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;CAR;U;PM10;3.4543686848683267E-5;kg/vkm;2.2101989030157716;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;LDV;U;PM10;7.603530441270467E-5;kg/vkm;0.1700248689616639;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;HDV;U;PM10;1.6845242395012214E-4;kg/vkm;0.8946188370368429;kg;default
1311;4957319.58;2938262.98;4957173.39;2938203.96;157.6566604180509;m;default;50;405835.79384579044;14183.546504619912;33685.9229484723;0.0;BUS;U;PM10;1.7647785670882373E-4;kg/vkm;0.0;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;CAR;R;NOX;3.5378436495995554E-4;kg/vkm;43.19663274552905;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;LDV;R;NOX;7.518257900566404E-4;kg/vkm;7.501689789587979;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;HDV;R;NOX;0.0024957358553496234;kg/vkm;51.17864249658682;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;BUS;R;NOX;0.003983498782175359;kg/vkm;0.0;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;CAR;R;NO2;1.1514302631200283E-4;kg/vkm;14.058820890435202;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;LDV;R;NO2;2.9554406510053316E-4;kg/vkm;2.948927696895003;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;HDV;R;NO2;3.132084889095332E-4;kg/vkm;6.422789193190327;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;BUS;R;NO2;4.8647119171434675E-4;kg/vkm;0.0;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;CAR;R;PM25;1.7812481335134817E-5;kg/vkm;2.1748819075356867;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;LDV;R;PM25;3.942152890492417E-5;kg/vkm;0.3933465502077785;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;HDV;R;PM25;9.932280422613112E-5;kg/vkm;2.03675652547595;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;BUS;R;PM25;1.1863001612018656E-4;kg/vkm;0.0;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;CAR;R;PM10;3.1440119703212224E-5;kg/vkm;3.8387996723621542;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;LDV;R;PM10;5.796903490492419E-5;kg/vkm;0.5784128757085832;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;HDV;R;PM10;1.7839347219559393E-4;kg/vkm;3.6582139562778795;kg;default
1313;4957878.10;2939279.00;4957647.28;2939248.08;232.8789745298278;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;BUS;R;PM10;1.8050884462118597E-4;kg/vkm;0.0;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;CAR;U;NOX;3.701876739227052E-4;kg/vkm;308.8747220956822;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;LDV;U;NOX;8.626055611834648E-4;kg/vkm;55.67503551989261;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;HDV;U;NOX;0.002133317120772807;kg/vkm;590.9440567368453;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;BUS;U;NOX;0.00377974137509014;kg/vkm;0.8153211223325877;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;CAR;U;NO2;1.1946856774315212E-4;kg/vkm;99.68138665940603;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;LDV;U;NO2;3.4015483108394093E-4;kg/vkm;21.9545678292162;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;HDV;U;NO2;2.680043263813635E-4;kg/vkm;74.23910974729156;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;BUS;U;NO2;4.5892204202847413E-4;kg/vkm;0.09899323716583526;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;CAR;U;PM25;2.0917402514392446E-5;kg/vkm;17.4529227840944;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;LDV;U;PM25;5.74877984127047E-5;kg/vkm;3.710427294482776;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;HDV;U;PM25;9.076142207800622E-5;kg/vkm;25.141561203311625;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;BUS;U;PM25;1.146074173463002E-4;kg/vkm;0.02472175709011211;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;CAR;U;PM10;3.4543686848683267E-5;kg/vkm;28.8223310152005;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;LDV;U;PM10;7.603530441270467E-5;kg/vkm;4.907536496907443;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;HDV;U;PM10;1.6845242395012214E-4;kg/vkm;46.662522794632125;kg;default
1315;4957558.29;2938838.67;4957505.01;2938673.85;173.21662120333616;m;default;50;4816935.718287404;372613.5862984523;1599194.868395895;1245.3087683384508;BUS;U;PM10;1.7647785670882373E-4;kg/vkm;0.03806771678796577;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;CAR;U;NOX;3.33907471995057E-4;kg/vkm;222.05016592908925;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;LDV;U;NOX;8.371935004572779E-4;kg/vkm;56.344905931362895;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;HDV;U;NOX;0.0018724083774398425;kg/vkm;255.23254748830593;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;BUS;U;NOX;0.003069961592819312;kg/vkm;0.0;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;CAR;U;NO2;1.0788778506901942E-4;kg/vkm;71.745925400113;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;LDV;U;NO2;3.3045173119080153E-4;kg/vkm;22.240105422022292;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;HDV;U;NO2;2.3944919090769067E-4;kg/vkm;32.639902558514976;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;BUS;U;NO2;3.734577677615158E-4;kg/vkm;0.0;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;CAR;U;PM25;1.8011100766009026E-5;kg/vkm;11.97747354907067;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;LDV;U;PM25;5.886981682409366E-5;kg/vkm;3.962064074002435;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;HDV;U;PM25;7.724784186854375E-5;kg/vkm;10.529841516218964;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;BUS;U;PM25;9.759475863048065E-5;kg/vkm;0.0;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;CAR;U;PM10;2.901288969931265E-5;kg/vkm;19.29371910524394;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;LDV;U;PM10;7.331313130409366E-5;kg/vkm;4.934129904981996;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;HDV;U;PM10;1.4411663867594767E-4;kg/vkm;19.6448901147344;kg;default
1317;4957313.76;2938302.72;4957440.90;2938447.52;192.69379676368897;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;BUS;U;PM10;1.486029985725499E-4;kg/vkm;0.0;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;CAR;R;NOX;3.5378436495995554E-4;kg/vkm;48.221641682849736;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;LDV;R;NOX;7.518257900566404E-4;kg/vkm;8.374351750527248;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;HDV;R;NOX;0.0024957358553496234;kg/vkm;57.132188400507005;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;BUS;R;NOX;0.003983498782175359;kg/vkm;0.0;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;CAR;R;NO2;1.1514302631200283E-4;kg/vkm;15.694265510361962;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;LDV;R;NO2;2.9554406510053316E-4;kg/vkm;3.291972677268933;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;HDV;R;NO2;3.132084889095332E-4;kg/vkm;7.169944030198972;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;BUS;R;NO2;4.8647119171434675E-4;kg/vkm;0.0;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;CAR;R;PM25;1.7812481335134817E-5;kg/vkm;2.4278831330563273;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;LDV;R;PM25;3.942152890492417E-5;kg/vkm;0.4391040503791992;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;HDV;R;PM25;9.932280422613112E-5;kg/vkm;2.273689802288416;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;BUS;R;PM25;1.1863001612018656E-4;kg/vkm;0.0;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;CAR;R;PM10;3.1440119703212224E-5;kg/vkm;4.285362319405519;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;LDV;R;PM10;5.796903490492419E-5;kg/vkm;0.645698904390942;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;HDV;R;PM10;1.7839347219559393E-4;kg/vkm;4.0837692983625065;kg;default
1319;4957615.99;2939242.72;4957372.51;2939333.85;259.96948723761705;m;default;50;524301.3526380613;42846.130066039324;88056.1845495153;0.0;BUS;R;PM10;1.8050884462118597E-4;kg/vkm;0.0;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;CAR;U;NOX;3.33907471995057E-4;kg/vkm;60.302040294002545;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;LDV;U;NOX;8.371935004572779E-4;kg/vkm;15.301554824867246;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;HDV;U;NOX;0.0018724083774398425;kg/vkm;69.31336123340617;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;BUS;U;NOX;0.003069961592819312;kg/vkm;0.0;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;CAR;U;NO2;1.0788778506901942E-4;kg/vkm;19.484001132382577;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;LDV;U;NO2;3.3045173119080153E-4;kg/vkm;6.039733083243608;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;HDV;U;NO2;2.3944919090769067E-4;kg/vkm;8.864000218331023;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;BUS;U;NO2;3.734577677615158E-4;kg/vkm;0.0;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;CAR;U;PM25;1.8011100766009026E-5;kg/vkm;3.2527158426310825;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;LDV;U;PM25;5.886981682409366E-5;kg/vkm;1.075975541104585;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;HDV;U;PM25;7.724784186854375E-5;kg/vkm;2.859583215097763;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;BUS;U;PM25;9.759475863048065E-5;kg/vkm;0.0;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;CAR;U;PM10;2.901288969931265E-5;kg/vkm;5.239584586832192;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;LDV;U;PM10;7.331313130409366E-5;kg/vkm;1.3399589191979473;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;HDV;U;PM10;1.4411663867594767E-4;kg/vkm;5.334951902932923;kg;default
1321;4957265.87;2938281.62;4957313.76;2938302.72;52.32974741644215;m;default;69;3451097.51103534;349269.83267626533;707404.3819179181;0.0;BUS;U;PM10;1.486029985725499E-4;kg/vkm;0.0;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;CAR;R;NOX;3.5378436495995554E-4;kg/vkm;86.86400000314192;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;LDV;R;NOX;7.518257900566404E-4;kg/vkm;8.315749404174044;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;HDV;R;NOX;0.0024957358553496234;kg/vkm;249.3086778863182;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;BUS;R;NOX;0.003983498782175359;kg/vkm;0.0;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;CAR;R;NO2;1.1514302631200283E-4;kg/vkm;28.27084752334851;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;LDV;R;NO2;2.9554406510053316E-4;kg/vkm;3.2689359899209895;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;HDV;R;NO2;3.132084889095332E-4;kg/vkm;31.287603656224427;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;BUS;R;NO2;4.8647119171434675E-4;kg/vkm;0.0;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;CAR;R;PM25;1.7812481335134817E-5;kg/vkm;4.373464550719333;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;LDV;R;PM25;3.942152890492417E-5;kg/vkm;0.43603127192278957;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;HDV;R;PM25;9.932280422613112E-5;kg/vkm;9.921737892453965;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;BUS;R;PM25;1.1863001612018656E-4;kg/vkm;0.0;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;CAR;R;PM10;3.1440119703212224E-5;kg/vkm;7.719432593658371;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;LDV;R;PM10;5.796903490492419E-5;kg/vkm;0.641180408874842;kg;default
1323;4957372.51;2939333.85;4957539.71;2939318.98;167.85555231049642;m;default;50;1462734.406600363;65894.39313604668;595117.9720896772;0.0;HDV;R;PM10;1.7839347219559393E-4;kg/vkm;17.82041180411809;kg;default
