year	month	day	hour	O3 (ug/m3)	NOX (ug/m3)	NO2 (ug/m3)	PM25 (ug/m3)	PM10 (ug/m3)
2015	8	14	5	62.6962509155	4.71250565741	4.70757699013	8.4882106781	10.6866599209
2015	8	14	6	54.5726604462	5.12507977161	4.9149118316	7.97760856152	9.76004838943
2015	8	14	7	55.5934505463	4.40465922383	4.15182328224	5.88994982706	9.03329206405
2015	8	14	8	55.987774327	3.97260574534	3.72138466638	4.74622260738	8.37779438387
2015	8	14	9	62.0473022461	3.95919527991	3.67578482628	3.97242569923	7.00776290894
2015	8	14	10	64.3721122742	3.57284786155	3.27030825615	3.69990926981	6.10101175307
2015	8	14	11	66.5719280243	2.40497037448	2.18699537398	4.12465981395	6.11160242557
2015	8	14	12	70.7535082503	2.88064891756	2.64354538918	4.40015029567	6.22635769844
2015	8	14	13	73.2552547455	2.60557014182	2.39007180929	3.79878285098	6.17856562138
2015	8	14	14	74.9261779785	2.48928013005	2.28426146507	3.10084032623	5.63053035736
2015	8	14	15	78.5599956512	1.94029244383	1.8132738173	2.97536587715	4.51943159353
2015	8	14	16	80.9342484665	2.27237938321	2.14112595929	2.75683945417	4.25414520614
2015	8	14	17	82.4640559646	2.36842877847	2.2626805127	2.07806859612	3.68993681669
2015	8	14	18	81.0658321381	3.05658560874	2.95460033417	1.65242430568	3.98543941975
2015	8	14	19	78.6367262071	3.33808556661	3.30531388521	1.40457648039	3.33284980059
2015	8	14	20	73.641764863	3.6519237823	3.6519237823	1.54208549857	3.21243590117
2015	8	14	21	66.8229084015	4.40109288692	4.40109288692	2.03519999981	3.54299002886
2015	8	14	22	66.8685226927	4.25526058674	4.25526058674	1.64557012916	2.81206947565
2015	8	14	23	67.8457383982	3.59913879555	3.59913879555	1.49962133169	2.54084834085
2015	8	15	0	58.799744606	3.59211984939	3.59211984939	1.44460630417	1.64255416393
2015	8	15	1	55.7289466858	3.23412107954	3.23412107954	1.395378683	1.89607781172
2015	8	15	2	53.0647439957	4.16673356295	4.16673356295	1.48734354973	2.25685387276
2015	8	15	3	47.7078328018	4.30232473871	4.30232473871	1.59986473342	2.98878288269
2015	8	15	4	42.7365646362	4.68518407757	4.68518407757	1.64000931254	3.66197371483
2015	8	15	5	39.6041752594	4.65696222755	4.654096663	1.6010850668	4.04722326264
2015	8	15	6	36.1884651184	4.31107536427	4.15746788484	1.68601430605	4.11820591226
2015	8	15	7	38.6563329697	3.58448034494	3.34888797998	2.29304531217	3.2265815207
2015	8	15	8	40.7537651062	3.46540376762	3.22691653488	0.961677283049	3.15748608112
2015	8	15	9	43.5577497482	3.51941323755	3.2755420208	1.06079059839	2.40072214603
2015	8	15	10	42.7577764292	3.15642007616	2.82583373785	1.44703701138	2.51431953907
2015	8	15	11	51.2871723175	2.68847392005	2.53418546915	1.08403363638	3.11669980447
2015	8	15	12	48.518538475	2.67785423217	2.45950859785	1.82483428869	3.55273717642
2015	8	15	13	48.9625399507	4.27111809299	3.99653542042	2.9356688261	7.47929859161
2015	8	15	14	45.9856204987	5.69229478122	5.26192891598	3.78705123027	4.20351296663
2015	8	15	15	49.1056985855	6.90392422917	6.51954162121	3.02740514278	3.38744723797
2015	8	15	16	53.658996582	6.21668835059	5.98416351514	1.54331836104	3.02681624889
2015	8	15	17	61.3969516754	5.66574027892	5.55828773975	1.12335251202	2.91898703575
2015	8	15	18	63.6971241968	6.11870311711	6.06339021191	0.876191766737	2.98937230693
2015	8	15	19	61.67961528	6.67452090837	6.66735532037	1.78220192043	3.44830280542
2015	8	15	20	56.5639715195	7.47834718227	7.47834718227	2.45297554249	3.86232417822
2015	8	15	21	54.5527671258	7.41116821766	7.41116821766	3.09958797693	3.86170732975
2015	8	15	22	49.6851789043	7.30045759678	7.30045759678	3.42901736498	4.16128343344
2015	8	15	23	48.258421258	6.65660297871	6.65660297871	4.01857566833	6.76043272018
2015	8	16	0	42.5072956085	6.40277433395	6.40277433395	6.379357359	8.85074049634
2015	8	16	1	44.4968757629	7.59657187786	7.59657187786	9.98583327653	14.8266748604
2015	8	16	2	42.9135951996	8.0161206341	8.0161206341	10.9975705147	16.520588216
2015	8	16	3	40.84678936	7.96544015408	7.96544015408	12.6361813545	16.3344326019
2015	8	16	4	39.4499206543	7.55984079838	7.55984079838	15.5144300388	23.3370577979
2015	8	16	5	38.6781797409	6.71792819464	6.71336174011	15.6326860157	18.0774664879
2015	8	16	6	41.851808548	6.01845450046	5.80838764832	14.690030098	18.5975100172
2015	8	16	7	45.1488772911	5.18859978247	5.01216137409	14.2286639214	17.7886955201
2015	8	16	8	47.7487163544	5.14998464472	4.86559605598	12.701910724	15.4626291412
2015	8	16	9	53.7109441757	5.6787627405	5.26712977886	10.6295750375	13.6675650497
2015	8	16	10	58.569349939	5.06757785703	4.67046085528	7.27465499558	10.4721047878
2015	8	16	11	64.5505868333	5.17678509832	4.80880243289	5.79413414001	9.6695641799
2015	8	16	12	66.8864803314	4.3765121927	4.03932822228	5.08347010612	8.1842068244
2015	8	16	13	72.3917510459	3.98756960001	3.70743966103	4.65142008756	7.66889768642
2015	8	16	14	74.5738290732	3.18379667185	3.01899862289	4.80475699902	7.13055873247
2015	8	16	15	75.2316036224	3.5608289937	3.39098715782	4.27102088928	6.40689349175
2015	8	16	16	76.6051281653	4.32262975196	4.14805608988	3.91908669472	6.71170728585
2015	8	16	17	76.5962638855	4.7311368453	4.56801274248	3.87644290924	6.91787290573
2015	8	16	18	73.2303104401	4.80015179234	4.69699120522	4.44101201698	9.08384871483
2015	8	16	19	71.0993163532	6.30416639303	6.26103496552	4.13131284714	7.72235572338
2015	8	16	20	63.5136410798	6.40892851353	6.40892851353	2.87024163662	5.70452040636
2015	8	16	21	60.3661470413	6.06556037796	6.06556037796	2.36560843632	4.9803129047
2015	8	16	22	56.206202507	6.80885100752	6.80885100752	3.17201465368	6.32609927654
2015	8	16	23	52.2151779941	6.81513094902	6.81513094902	4.06295941665	7.36508816817
2015	8	17	0	44.485918045	6.21473526955	6.21473526955	4.67157864571	6.1893324852
2015	8	17	1	48.4050264359	7.28115439415	7.28115439415	4.59005105627	8.74856765643
2015	8	17	2	46.2006340027	7.76574158669	7.76574158669	4.80105803156	9.8945543766
2015	8	17	3	45.515692209	7.05059456825	7.05059456825	7.3221155405	12.252784729
2015	8	17	4	46.0393587716	5.9956125021	5.9956125021	6.75157966326	11.794731617
2015	8	17	5	44.1887116746	6.27041097785	6.26562523842	6.47404587269	10.1348009109
2015	8	17	6	42.4777832031	7.17405042271	6.81697571278	6.77105951309	9.87217126188
2015	8	17	7	44.4643115997	6.38961505361	5.96634109226	6.575196811	10.0741924512
2015	8	17	8	46.2915058136	5.9976910904	5.47161245346	6.58434250108	9.83498808609
2015	8	17	9	48.3862533569	7.85621839454	7.15327331552	7.42391760929	10.1467981709
2015	8	17	10	51.0309163211	7.17141317839	6.65887236595	5.01348521798	8.81111931801
2015	8	17	11	52.8460978479	7.19907144286	6.73556665354	4.91988592837	6.90207266808
2015	8	17	12	50.2978999534	8.35390774688	7.71286424949	4.31787331684	6.57237947702
2015	8	17	13	51.2644272248	8.4928031392	7.93865047379	4.35989129543	8.56465756893
2015	8	17	14	52.4114131927	8.02081493393	7.50651812553	4.36177394177	9.33983945847
2015	8	17	15	51.190943718	9.78241006234	9.15261602402	6.51868915558	10.4696886904
2015	8	17	16	45.4745196655	13.7234034277	12.8260451001	8.22287774086	11.5613194312
2015	8	17	17	44.241145268	13.2494168324	12.4840073586	7.49517706656	11.2795000076
2015	8	17	18	45.2370500565	12.1299989973	11.6700248718	8.25233507156	12.1657392979
2015	8	17	19	43.3726405647	12.1535677115	12.1245081425	6.61448846169	10.0513772964
2015	8	17	20	41.2390756607	11.6322083473	11.6322083473	5.23922113461	9.12568998337
2015	8	17	21	40.8694991497	10.1876161802	10.1876161802	3.60243880749	9.12318897247
2015	8	17	22	38.2579450607	9.09845804721	9.09845804721	3.67460441589	8.76436138153
2015	8	17	23	39.9865355497	6.68350669811	6.68350669811	4.05242602613	8.34999012947
2015	8	18	0	36.4876804352	6.28639612562	6.28639612562	5.66484963894	8.75878585415
2015	8	18	1	33.6881102963	6.46021707323	6.46021707323	7.50946831703	8.83198496122
2015	8	18	2	34.6656291663	5.65092106516	5.65092106516	8.11016011238	8.77125287056
2015	8	18	3	36.7253491712	4.9555670023	4.9555670023	6.6942193421	8.7761285305
2015	8	18	4	35.8256797791	4.95554053783	4.95554053783	5.52411466786	8.01039285009
2015	8	18	5	37.0954122543	4.94455624006	4.94359665727	5.89920509917	9.06062555313
2015	8	18	6	37.4454727173	4.51700562656	4.43805789948	5.95939981937	8.87199282996
2015	8	18	7	38.3575075783	4.49547259231	4.20242272842	5.94856539726	9.63991475105
2015	8	18	8	45.4395523071	5.03839009562	4.51887387864	6.25722408295	8.6472864151
2015	8	18	9	50.4641857665	4.90558225542	4.3319504261	6.22912347317	8.35625411049
2015	8	18	10	55.3936309814	4.2953185253	3.82135838564	6.21709412971	7.9168387968
2015	8	18	11	59.6469742563	4.03409872968	3.60588884354	5.72224531491	7.66163294526
2015	8	18	12	63.2382831573	3.18246118206	2.90860270661	5.22377359867	7.77308261394
2015	8	18	13	68.7512834506	3.00600909559	2.84014656371	8.5676035881	11.0855298042
2015	8	18	14	72.0138962726	2.86075047229	2.71736359596	10.24898839	12.5356724262
2015	8	18	15	73.4171295166	2.47634552224	2.37283271551	8.93367544929	11.5674827099
2015	8	18	16	73.3883161779	2.97852436872	2.84828418493	7.75453734398	12.6051645279
2015	8	18	17	72.2802391052	3.98485654285	3.81108998406	7.72734463215	13.653043123
2015	8	18	18	65.8785181046	5.06413598682	4.85760104656	10.1133410931	13.6574099064
2015	8	18	19	67.442761823	5.48105130165	5.46667134762	10.4412360191	14.2829148074
2015	8	18	20	63.8481418276	5.64843606949	5.64843606949	11.3244583607	14.2786061764
2015	8	18	21	56.7045611901	6.62287856438	6.62287856438	12.1327434852	15.7067801952
2015	8	18	22	51.8014908595	6.48831822795	6.48831822795	13.1036495676	15.7261046566
2015	8	18	23	48.2206124391	6.46860218048	6.46860218048	13.9738147259	15.0170638088
2015	8	19	0	44.7419557571	6.18454825878	6.18454825878	13.872910742	14.3813836793
2015	8	19	1	38.4534326393	6.63213390967	6.63213390967	11.8548920155	14.4427347183
2015	8	19	2	36.1804116248	6.07849695641	6.07849695641	11.2993958609	14.367480278
2015	8	19	3	36.7985601425	5.67720496655	5.67720496655	11.6122455597	15.0634676093
2015	8	19	4	37.8510055542	4.77551378096	4.77551378096	12.824744017	14.6397688389
2015	8	19	5	37.3817777634	5.66882705472	5.6633336544	12.1005439758	13.2966934685
2015	8	19	6	35.6372938156	6.18086624625	5.73426544666	10.9524641073	11.7004020214
2015	8	19	7	41.8653364182	6.43116443958	5.81534290994	10.6717033386	12.7970023155
2015	8	19	8	45.7420701981	6.76118696899	6.00927452486	12.1916481352	15.5994930267
2015	8	19	9	50.528130851	7.21404065478	6.35657131308	12.3355997014	15.7635311788
2015	8	19	10	65.1648540497	5.88061960734	5.2585388422	8.39847278595	14.0227296352
2015	8	19	11	73.8736839294	2.67409150407	2.4092181921	7.15683623315	10.5690190792
2015	8	19	12	85.5046519213	3.02144693104	2.75834941864	6.48851434897	8.87438893318
2015	8	19	13	86.7947235107	2.19571671142	2.01944836605	6.79427230358	9.23522424695
2015	8	19	14	89.5823192596	1.90422474214	1.78191424827	7.11357092857	9.43984079363
2015	8	19	15	91.2803001404	3.11578205258	2.93290919025	7.51822173595	9.31127882004
2015	8	19	16	91.8861380321	4.01686737067	3.83029717207	7.22929155827	8.89595362492
2015	8	19	17	93.1063346863	4.50252507293	4.33237446836	6.76209187508	12.0340075493
2015	8	19	18	90.0857923987	5.36865924752	5.21138416687	8.11400548492	13.2321910858
2015	8	19	19	83.4908161163	6.5412866559	6.47610575654	9.00491118431	14.5646538734
2015	8	19	20	74.4951896667	6.58234584332	6.58234584332	9.48213481903	13.6106162071
2015	8	19	21	59.6423570258	10.5901236534	10.5901236534	9.17023229599	11.8709022999
2015	8	19	22	56.7960367203	10.9764592648	10.9764592648	9.32737350464	10.6658473015
2015	8	19	23	55.9044250833	10.2994756699	10.2994756699	9.59393262863	10.7908136845
2015	8	20	0	57.6158391556	8.58394454909	8.58394454909	9.13079214096	10.6462726593
2015	8	20	1	60.2837061106	7.42824137211	7.42824137211	8.60873579979	9.71839642525
2015	8	20	2	62.4599666595	6.08167898655	6.08167898655	8.09015417099	8.22066640854
2015	8	20	3	62.6390201853	4.33456110954	4.33456110954	7.69220139883	7.95312038781
2015	8	20	4	63.9550867081	3.51097947359	3.51097947359	8.1963391304	9.50797843933
2015	8	20	5	63.9238071442	5.6765655279	5.67423915863	8.30862370895	10.6171353127
2015	8	20	6	49.5068206787	7.60053922249	7.23954908131	8.52030790592	12.4796760378
2015	8	20	7	61.6516799927	8.99167707913	8.41764724255	8.0101736784	10.6170036793
2015	8	20	8	62.030990067	8.90099237078	8.18634183072	7.30555784702	11.1675503254
2015	8	20	9	66.7058162689	8.05785145707	7.34230947495	7.97243773937	12.1911308765
2015	8	20	10	75.6045188904	7.33214806881	6.68849550468	8.34080958366	12.3148030033
2015	8	20	11	82.1247158051	5.73315292878	5.27256819175	7.65316809364	11.6972510815
2015	8	20	12	89.0571259924	4.75848254197	4.43532776833	6.20104291837	9.6915440777
2015	8	20	13	90.0784475839	3.52763628006	3.29685258865	5.11502738361	8.42449069023
2015	8	20	14	91.2534866333	3.1443905575	2.95824846871	4.22827087105	5.85972356796
2015	8	20	15	91.7862044661	2.2868493534	2.16310444656	3.97260329136	5.65673518181
2015	8	20	16	90.137468338	2.80783530402	2.67315131426	4.45651341652	5.78711307049
2015	8	20	17	87.110502243	3.00434230546	2.88856823841	4.76014468463	5.81206889487
2015	8	20	18	85.8758964539	4.43732998523	4.31515657902	5.02726293646	7.16041376452
2015	8	20	19	76.9857940674	4.55065149393	4.51287041886	5.30002093315	8.41277840464
2015	8	20	20	71.3410701752	5.91430687904	5.91430687904	5.59293970976	9.4250793457
2015	8	20	21	63.0589113235	7.06181557608	7.06181557608	6.44539272785	9.05920553207
2015	8	20	22	55.3797550201	8.3459174633	8.3459174633	7.4002379179	8.87122321129
2015	8	20	23	48.6635642899	9.42223858833	9.42223858833	8.65670051509	10.1189990044
2015	8	21	0	40.7400103153	10.8801769653	10.8801769653	9.41742563248	11.1597273235
2015	8	21	1	39.6834731243	9.67995104918	9.67995104918	8.89757800102	10.5917551517
2015	8	21	2	39.7855969949	8.50247973569	8.50247973569	7.3605434604	9.86792199942
2015	8	21	3	40.6757879257	6.72580099106	6.72580099106	10.0490505854	12.4942538358
2015	8	21	4	42.8824878988	6.9006093326	6.9006093326	5.54420232773	9.05974400043
2015	8	21	5	45.5273580551	7.30039644169	7.29693329334	6.05876573569	9.09199619293
2015	8	21	6	38.0065342654	9.01275500826	8.4812328719	6.39838824963	9.73077536862
2015	8	21	7	47.0022431501	9.15041860151	8.42493205571	7.12728273869	11.0109847883
2015	8	21	8	51.8887198432	11.9082113526	10.8093197296	7.46597963491	11.6707696915
2015	8	21	9	62.1983318501	12.3413824406	11.204277355	9.10976648331	14.35689044
2015	8	21	10	82.5097365113	10.5932837381	9.76399418502	8.43659226044	14.4052498791
2015	8	21	11	92.5464763641	6.45874929859	5.98112308979	7.32910308536	12.9065105915
2015	8	21	12	107.541644826	4.93400644063	4.61428275208	7.403414795	11.0952317819
2015	8	21	13	110.647754122	3.45871074234	3.25979965925	6.71470117569	11.5893170525
2015	8	21	14	109.826961517	2.94375937856	2.79964709282	7.42168056965	10.4091477394
2015	8	21	15	109.006937027	3.39775348324	3.25249599743	7.84065936201	10.3921535015
2015	8	21	16	112.798903871	3.33485017989	3.2053761717	7.76977264881	11.31554389
2015	8	21	17	111.978725433	4.12591905204	3.99065327644	7.68532822568	11.8310522437
2015	8	21	18	103.999897003	6.51048157226	6.35255096142	8.04288768768	12.9876828194
2015	8	21	19	103.731306076	7.86820930027	7.82601118088	8.36785697937	14.4005548356
2015	8	21	20	92.2188845778	8.27801811695	8.27801811695	9.8786046505	20.0505871773
2015	8	21	21	92.9004436268	9.46184057054	9.46184057054	9.54487490654	19.5941061673
2015	8	21	22	87.4370746613	11.0326533318	11.0326533318	9.66057673594	15.2433636189
2015	8	21	23	82.5015544891	8.4780733591	8.4780733591	9.5958878994	16.1974260807
2015	8	22	0	84.9504127502	8.24480724335	8.24480724335	8.41715454927	15.6158630848
2015	8	22	1	87.6595821381	7.69879674911	7.69879674911	8.48605253781	15.888256216
2015	8	22	2	82.6532440186	7.4173617363	7.4173617363	8.97988677025	15.6301051539
2015	8	22	3	82.7484436035	7.51646733284	7.51646733284	10.1206309697	15.2776126862
2015	8	22	4	81.8427950123	7.4808544743	7.4808544743	11.357146831	15.8207102162
2015	8	22	5	79.4435499388	7.24588166986	7.24421441555	12.2199652195	16.9736898414
2015	8	22	6	77.3173040789	7.41700328862	7.19604931756	12.9040403366	16.2185735703
2015	8	22	7	74.5833333112	7.06281466802	6.70860826969	13.1972362995	17.7826254333
2015	8	22	8	74.465845108	8.16895006224	7.641471982	12.2459807396	17.9067298101
2015	8	22	9	80.7684706677	6.56735630591	6.10182366593	12.0186531544	17.7689871788
2015	8	22	10	94.3722541	4.87774603153	4.54252648354	11.9093732882	16.1486890316
2015	8	22	11	106.149629809	3.44679336269	3.21938832729	10.6319046021	13.6720485383
